instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
31998210,124993,SBICARD25JUL800CE,"SBICARD",0,2025-07-31,800,0.05,800,CE,NFO-OPT,NFO
31998978,124996,SBICARD25JUL800PE,"SBICARD",0,2025-07-31,800,0.05,800,PE,NFO-OPT,NFO
34153986,133414,SBICARD25AUG800CE,"SBICARD",0,2025-08-28,800,0.05,800,CE,NFO-OPT,NFO
34154242,133415,SBICARD25AUG800PE,"SBICARD",0,2025-08-28,800,0.05,800,PE,NFO-OPT,NFO
34155010,133418,SBICARD25AUG840CE,"SBICARD",0,2025-08-28,840,0.05,800,CE,NFO-OPT,NFO
34155266,133419,SBICARD25AUG840PE,"SBICARD",0,2025-08-28,840,0.05,800,PE,NFO-OPT,NFO
34155522,133420,SBICARD25AUG860CE,"SBICARD",0,2025-08-28,860,0.05,800,CE,NFO-OPT,NFO
34155778,133421,SBICARD25AUG860PE,"SBICARD",0,2025-08-28,860,0.05,800,PE,NFO-OPT,NFO
34156034,133422,SBICARD25AUG880CE,"SBICARD",0,2025-08-28,880,0.05,800,CE,NFO-OPT,NFO
34156290,133423,SBICARD25AUG880PE,"SBICARD",0,2025-08-28,880,0.05,800,PE,NFO-OPT,NFO
34156546,133424,SBICARD25AUG900CE,"SBICARD",0,2025-08-28,900,0.05,800,CE,NFO-OPT,NFO
34156802,133425,SBICARD25AUG900PE,"SBICARD",0,2025-08-28,900,0.05,800,PE,NFO-OPT,NFO
34157058,133426,SBICARD25AUG920CE,"SBICARD",0,2025-08-28,920,0.05,800,CE,NFO-OPT,NFO
34157314,133427,SBICARD25AUG920PE,"SBICARD",0,2025-08-28,920,0.05,800,PE,NFO-OPT,NFO
34158082,133430,SBICARD25AUG940CE,"SBICARD",0,2025-08-28,940,0.05,800,CE,NFO-OPT,NFO
34158338,133431,SBICARD25AUG940PE,"SBICARD",0,2025-08-28,940,0.05,800,PE,NFO-OPT,NFO
34158594,133432,SBICARD25AUG960CE,"SBICARD",0,2025-08-28,960,0.05,800,CE,NFO-OPT,NFO
34158850,133433,SBICARD25AUG960PE,"SBICARD",0,2025-08-28,960,0.05,800,PE,NFO-OPT,NFO
34159106,133434,SBICARD25AUG980CE,"SBICARD",0,2025-08-28,980,0.05,800,CE,NFO-OPT,NFO
34159362,133435,SBICARD25AUG980PE,"SBICARD",0,2025-08-28,980,0.05,800,PE,NFO-OPT,NFO
34159618,133436,SBICARD25AUG1000CE,"SBICARD",0,2025-08-28,1000,0.05,800,CE,NFO-OPT,NFO
34159874,133437,SBICARD25AUG1000PE,"SBICARD",0,2025-08-28,1000,0.05,800,PE,NFO-OPT,NFO
34160130,133438,SBICARD25AUG1020CE,"SBICARD",0,2025-08-28,1020,0.05,800,CE,NFO-OPT,NFO
34160386,133439,SBICARD25AUG1020PE,"SBICARD",0,2025-08-28,1020,0.05,800,PE,NFO-OPT,NFO
34160642,133440,SBICARD25AUG1040CE,"SBICARD",0,2025-08-28,1040,0.05,800,CE,NFO-OPT,NFO
34160898,133441,SBICARD25AUG1040PE,"SBICARD",0,2025-08-28,1040,0.05,800,PE,NFO-OPT,NFO
34161154,133442,SBICARD25AUG1060CE,"SBICARD",0,2025-08-28,1060,0.05,800,CE,NFO-OPT,NFO
34161922,133445,SBICARD25AUG1060PE,"SBICARD",0,2025-08-28,1060,0.05,800,PE,NFO-OPT,NFO
34162178,133446,SBICARD25AUG1080CE,"SBICARD",0,2025-08-28,1080,0.05,800,CE,NFO-OPT,NFO
34171138,133481,SBICARD25AUG1080PE,"SBICARD",0,2025-08-28,1080,0.05,800,PE,NFO-OPT,NFO
34171394,133482,SBICARD25AUG1100CE,"SBICARD",0,2025-08-28,1100,0.05,800,CE,NFO-OPT,NFO
34174210,133493,SBICARD25AUG1100PE,"SBICARD",0,2025-08-28,1100,0.05,800,PE,NFO-OPT,NFO
34174466,133494,SBICARD25AUG1120CE,"SBICARD",0,2025-08-28,1120,0.05,800,CE,NFO-OPT,NFO
34174722,133495,SBICARD25AUG1120PE,"SBICARD",0,2025-08-28,1120,0.05,800,PE,NFO-OPT,NFO
34826498,136041,SBILIFE25JUN1800CE,"SBILIFE",0,2025-06-26,1800,0.05,375,CE,NFO-OPT,NFO
34826754,136042,SBILIFE25JUN1800PE,"SBILIFE",0,2025-06-26,1800,0.05,375,PE,NFO-OPT,NFO
32041474,125162,SBILIFE25JUN1820CE,"SBILIFE",0,2025-06-26,1820,0.05,375,CE,NFO-OPT,NFO
32041730,125163,SBILIFE25JUN1820PE,"SBILIFE",0,2025-06-26,1820,0.05,375,PE,NFO-OPT,NFO
32040962,125160,SBILIFE25JUN1780CE,"SBILIFE",0,2025-06-26,1780,0.05,375,CE,NFO-OPT,NFO
32041218,125161,SBILIFE25JUN1780PE,"SBILIFE",0,2025-06-26,1780,0.05,375,PE,NFO-OPT,NFO
34827010,136043,SBILIFE25JUN1840CE,"SBILIFE",0,2025-06-26,1840,0.05,375,CE,NFO-OPT,NFO
34827266,136044,SBILIFE25JUN1840PE,"SBILIFE",0,2025-06-26,1840,0.05,375,PE,NFO-OPT,NFO
34818050,136008,SBILIFE25JUN1760CE,"SBILIFE",0,2025-06-26,1760,0.05,375,CE,NFO-OPT,NFO
34820610,136018,SBILIFE25JUN1760PE,"SBILIFE",0,2025-06-26,1760,0.05,375,PE,NFO-OPT,NFO
32041986,125164,SBILIFE25JUN1860CE,"SBILIFE",0,2025-06-26,1860,0.05,375,CE,NFO-OPT,NFO
32045058,125176,SBILIFE25JUN1860PE,"SBILIFE",0,2025-06-26,1860,0.05,375,PE,NFO-OPT,NFO
32040450,125158,SBILIFE25JUN1740CE,"SBILIFE",0,2025-06-26,1740,0.05,375,CE,NFO-OPT,NFO
32040706,125159,SBILIFE25JUN1740PE,"SBILIFE",0,2025-06-26,1740,0.05,375,PE,NFO-OPT,NFO
34827522,136045,SBILIFE25JUN1880CE,"SBILIFE",0,2025-06-26,1880,0.05,375,CE,NFO-OPT,NFO
34827778,136046,SBILIFE25JUN1880PE,"SBILIFE",0,2025-06-26,1880,0.05,375,PE,NFO-OPT,NFO
34817538,136006,SBILIFE25JUN1720CE,"SBILIFE",0,2025-06-26,1720,0.05,375,CE,NFO-OPT,NFO
34817794,136007,SBILIFE25JUN1720PE,"SBILIFE",0,2025-06-26,1720,0.05,375,PE,NFO-OPT,NFO
32047874,125187,SBILIFE25JUN1900CE,"SBILIFE",0,2025-06-26,1900,0.05,375,CE,NFO-OPT,NFO
32048130,125188,SBILIFE25JUN1900PE,"SBILIFE",0,2025-06-26,1900,0.05,375,PE,NFO-OPT,NFO
32039938,125156,SBILIFE25JUN1700CE,"SBILIFE",0,2025-06-26,1700,0.05,375,CE,NFO-OPT,NFO
32040194,125157,SBILIFE25JUN1700PE,"SBILIFE",0,2025-06-26,1700,0.05,375,PE,NFO-OPT,NFO
34828034,136047,SBILIFE25JUN1920CE,"SBILIFE",0,2025-06-26,1920,0.05,375,CE,NFO-OPT,NFO
34828290,136048,SBILIFE25JUN1920PE,"SBILIFE",0,2025-06-26,1920,0.05,375,PE,NFO-OPT,NFO
34817026,136004,SBILIFE25JUN1680CE,"SBILIFE",0,2025-06-26,1680,0.05,375,CE,NFO-OPT,NFO
34817282,136005,SBILIFE25JUN1680PE,"SBILIFE",0,2025-06-26,1680,0.05,375,PE,NFO-OPT,NFO
32048386,125189,SBILIFE25JUN1940CE,"SBILIFE",0,2025-06-26,1940,0.05,375,CE,NFO-OPT,NFO
32048642,125190,SBILIFE25JUN1940PE,"SBILIFE",0,2025-06-26,1940,0.05,375,PE,NFO-OPT,NFO
32039426,125154,SBILIFE25JUN1660CE,"SBILIFE",0,2025-06-26,1660,0.05,375,CE,NFO-OPT,NFO
32039682,125155,SBILIFE25JUN1660PE,"SBILIFE",0,2025-06-26,1660,0.05,375,PE,NFO-OPT,NFO
12837122,50145,SBILIFE25JUN1960PE,"SBILIFE",0,2025-06-26,1960,0.05,375,PE,NFO-OPT,NFO
32049922,125195,SBILIFE25JUN2040CE,"SBILIFE",0,2025-06-26,2040,0.05,375,CE,NFO-OPT,NFO
34828546,136049,SBILIFE25JUN2000CE,"SBILIFE",0,2025-06-26,2000,0.05,375,CE,NFO-OPT,NFO
34828802,136050,SBILIFE25JUN2000PE,"SBILIFE",0,2025-06-26,2000,0.05,375,PE,NFO-OPT,NFO
12836866,50144,SBILIFE25JUN1960CE,"SBILIFE",0,2025-06-26,1960,0.05,375,CE,NFO-OPT,NFO
34816514,136002,SBILIFE25JUN1640CE,"SBILIFE",0,2025-06-26,1640,0.05,375,CE,NFO-OPT,NFO
34816770,136003,SBILIFE25JUN1640PE,"SBILIFE",0,2025-06-26,1640,0.05,375,PE,NFO-OPT,NFO
32038914,125152,SBILIFE25JUN1620CE,"SBILIFE",0,2025-06-26,1620,0.05,375,CE,NFO-OPT,NFO
32039170,125153,SBILIFE25JUN1620PE,"SBILIFE",0,2025-06-26,1620,0.05,375,PE,NFO-OPT,NFO
34814978,135996,SBILIFE25JUN1600CE,"SBILIFE",0,2025-06-26,1600,0.05,375,CE,NFO-OPT,NFO
34816258,136001,SBILIFE25JUN1600PE,"SBILIFE",0,2025-06-26,1600,0.05,375,PE,NFO-OPT,NFO
32038658,125151,SBILIFE25JUN1580PE,"SBILIFE",0,2025-06-26,1580,0.05,375,PE,NFO-OPT,NFO
34812930,135988,SBILIFE25JUN1560CE,"SBILIFE",0,2025-06-26,1560,0.05,375,CE,NFO-OPT,NFO
34814722,135995,SBILIFE25JUN1560PE,"SBILIFE",0,2025-06-26,1560,0.05,375,PE,NFO-OPT,NFO
34812674,135987,SBILIFE25JUN1520PE,"SBILIFE",0,2025-06-26,1520,0.05,375,PE,NFO-OPT,NFO
32037634,125147,SBILIFE25JUN1500PE,"SBILIFE",0,2025-06-26,1500,0.05,375,PE,NFO-OPT,NFO
34197250,133583,SBILIFE25JUL1820CE,"SBILIFE",0,2025-07-31,1820,0.05,375,CE,NFO-OPT,NFO
34197506,133584,SBILIFE25JUL1820PE,"SBILIFE",0,2025-07-31,1820,0.05,375,PE,NFO-OPT,NFO
32061698,125241,SBILIFE25JUL1800CE,"SBILIFE",0,2025-07-31,1800,0.05,375,CE,NFO-OPT,NFO
32061954,125242,SBILIFE25JUL1800PE,"SBILIFE",0,2025-07-31,1800,0.05,375,PE,NFO-OPT,NFO
32062466,125244,SBILIFE25JUL1840CE,"SBILIFE",0,2025-07-31,1840,0.05,375,CE,NFO-OPT,NFO
32063234,125247,SBILIFE25JUL1840PE,"SBILIFE",0,2025-07-31,1840,0.05,375,PE,NFO-OPT,NFO
34196738,133581,SBILIFE25JUL1780CE,"SBILIFE",0,2025-07-31,1780,0.05,375,CE,NFO-OPT,NFO
34196994,133582,SBILIFE25JUL1780PE,"SBILIFE",0,2025-07-31,1780,0.05,375,PE,NFO-OPT,NFO
34197762,133585,SBILIFE25JUL1860CE,"SBILIFE",0,2025-07-31,1860,0.05,375,CE,NFO-OPT,NFO
34198018,133586,SBILIFE25JUL1860PE,"SBILIFE",0,2025-07-31,1860,0.05,375,PE,NFO-OPT,NFO
32061186,125239,SBILIFE25JUL1760CE,"SBILIFE",0,2025-07-31,1760,0.05,375,CE,NFO-OPT,NFO
32061442,125240,SBILIFE25JUL1760PE,"SBILIFE",0,2025-07-31,1760,0.05,375,PE,NFO-OPT,NFO
32063490,125248,SBILIFE25JUL1880CE,"SBILIFE",0,2025-07-31,1880,0.05,375,CE,NFO-OPT,NFO
32063746,125249,SBILIFE25JUL1880PE,"SBILIFE",0,2025-07-31,1880,0.05,375,PE,NFO-OPT,NFO
34196226,133579,SBILIFE25JUL1740CE,"SBILIFE",0,2025-07-31,1740,0.05,375,CE,NFO-OPT,NFO
34196482,133580,SBILIFE25JUL1740PE,"SBILIFE",0,2025-07-31,1740,0.05,375,PE,NFO-OPT,NFO
34198274,133587,SBILIFE25JUL1900CE,"SBILIFE",0,2025-07-31,1900,0.05,375,CE,NFO-OPT,NFO
34198530,133588,SBILIFE25JUL1900PE,"SBILIFE",0,2025-07-31,1900,0.05,375,PE,NFO-OPT,NFO
32060674,125237,SBILIFE25JUL1720CE,"SBILIFE",0,2025-07-31,1720,0.05,375,CE,NFO-OPT,NFO
32060930,125238,SBILIFE25JUL1720PE,"SBILIFE",0,2025-07-31,1720,0.05,375,PE,NFO-OPT,NFO
32064002,125250,SBILIFE25JUL1920CE,"SBILIFE",0,2025-07-31,1920,0.05,375,CE,NFO-OPT,NFO
32064258,125251,SBILIFE25JUL1920PE,"SBILIFE",0,2025-07-31,1920,0.05,375,PE,NFO-OPT,NFO
34195714,133577,SBILIFE25JUL1700CE,"SBILIFE",0,2025-07-31,1700,0.05,375,CE,NFO-OPT,NFO
34195970,133578,SBILIFE25JUL1700PE,"SBILIFE",0,2025-07-31,1700,0.05,375,PE,NFO-OPT,NFO
34199042,133590,SBILIFE25JUL1940CE,"SBILIFE",0,2025-07-31,1940,0.05,375,CE,NFO-OPT,NFO
34199298,133591,SBILIFE25JUL1940PE,"SBILIFE",0,2025-07-31,1940,0.05,375,PE,NFO-OPT,NFO
32059650,125233,SBILIFE25JUL1680CE,"SBILIFE",0,2025-07-31,1680,0.05,375,CE,NFO-OPT,NFO
32059906,125234,SBILIFE25JUL1680PE,"SBILIFE",0,2025-07-31,1680,0.05,375,PE,NFO-OPT,NFO
32064514,125252,SBILIFE25JUL1960CE,"SBILIFE",0,2025-07-31,1960,0.05,375,CE,NFO-OPT,NFO
32065794,125257,SBILIFE25JUL1960PE,"SBILIFE",0,2025-07-31,1960,0.05,375,PE,NFO-OPT,NFO
32066306,125259,SBILIFE25JUL2000PE,"SBILIFE",0,2025-07-31,2000,0.05,375,PE,NFO-OPT,NFO
32066050,125258,SBILIFE25JUL2000CE,"SBILIFE",0,2025-07-31,2000,0.05,375,CE,NFO-OPT,NFO
34195202,133575,SBILIFE25JUL1660CE,"SBILIFE",0,2025-07-31,1660,0.05,375,CE,NFO-OPT,NFO
34195458,133576,SBILIFE25JUL1660PE,"SBILIFE",0,2025-07-31,1660,0.05,375,PE,NFO-OPT,NFO
32059138,125231,SBILIFE25JUL1640CE,"SBILIFE",0,2025-07-31,1640,0.05,375,CE,NFO-OPT,NFO
32059394,125232,SBILIFE25JUL1640PE,"SBILIFE",0,2025-07-31,1640,0.05,375,PE,NFO-OPT,NFO
34194690,133573,SBILIFE25JUL1620CE,"SBILIFE",0,2025-07-31,1620,0.05,375,CE,NFO-OPT,NFO
34194946,133574,SBILIFE25JUL1620PE,"SBILIFE",0,2025-07-31,1620,0.05,375,PE,NFO-OPT,NFO
32058626,125229,SBILIFE25JUL1600CE,"SBILIFE",0,2025-07-31,1600,0.05,375,CE,NFO-OPT,NFO
32058882,125230,SBILIFE25JUL1600PE,"SBILIFE",0,2025-07-31,1600,0.05,375,PE,NFO-OPT,NFO
32058114,125227,SBILIFE25JUL1560CE,"SBILIFE",0,2025-07-31,1560,0.05,375,CE,NFO-OPT,NFO
32058370,125228,SBILIFE25JUL1560PE,"SBILIFE",0,2025-07-31,1560,0.05,375,PE,NFO-OPT,NFO
34217730,133663,SBILIFE25AUG1520CE,"SBILIFE",0,2025-08-28,1520,0.05,375,CE,NFO-OPT,NFO
34217986,133664,SBILIFE25AUG1520PE,"SBILIFE",0,2025-08-28,1520,0.05,375,PE,NFO-OPT,NFO
34218754,133667,SBILIFE25AUG1600CE,"SBILIFE",0,2025-08-28,1600,0.05,375,CE,NFO-OPT,NFO
34219010,133668,SBILIFE25AUG1600PE,"SBILIFE",0,2025-08-28,1600,0.05,375,PE,NFO-OPT,NFO
34219266,133669,SBILIFE25AUG1640CE,"SBILIFE",0,2025-08-28,1640,0.05,375,CE,NFO-OPT,NFO
34219522,133670,SBILIFE25AUG1640PE,"SBILIFE",0,2025-08-28,1640,0.05,375,PE,NFO-OPT,NFO
34224386,133689,SBILIFE25AUG1680CE,"SBILIFE",0,2025-08-28,1680,0.05,375,CE,NFO-OPT,NFO
34224642,133690,SBILIFE25AUG1680PE,"SBILIFE",0,2025-08-28,1680,0.05,375,PE,NFO-OPT,NFO
34226434,133697,SBILIFE25AUG1720CE,"SBILIFE",0,2025-08-28,1720,0.05,375,CE,NFO-OPT,NFO
34226690,133698,SBILIFE25AUG1720PE,"SBILIFE",0,2025-08-28,1720,0.05,375,PE,NFO-OPT,NFO
34246658,133776,SBILIFE25AUG1760CE,"SBILIFE",0,2025-08-28,1760,0.05,375,CE,NFO-OPT,NFO
34246914,133777,SBILIFE25AUG1760PE,"SBILIFE",0,2025-08-28,1760,0.05,375,PE,NFO-OPT,NFO
34248194,133782,SBILIFE25AUG1800CE,"SBILIFE",0,2025-08-28,1800,0.05,375,CE,NFO-OPT,NFO
34251266,133794,SBILIFE25AUG1800PE,"SBILIFE",0,2025-08-28,1800,0.05,375,PE,NFO-OPT,NFO
34251778,133796,SBILIFE25AUG1840CE,"SBILIFE",0,2025-08-28,1840,0.05,375,CE,NFO-OPT,NFO
34252290,133798,SBILIFE25AUG1840PE,"SBILIFE",0,2025-08-28,1840,0.05,375,PE,NFO-OPT,NFO
34252546,133799,SBILIFE25AUG1880CE,"SBILIFE",0,2025-08-28,1880,0.05,375,CE,NFO-OPT,NFO
34252802,133800,SBILIFE25AUG1880PE,"SBILIFE",0,2025-08-28,1880,0.05,375,PE,NFO-OPT,NFO
34253058,133801,SBILIFE25AUG1920CE,"SBILIFE",0,2025-08-28,1920,0.05,375,CE,NFO-OPT,NFO
34253314,133802,SBILIFE25AUG1920PE,"SBILIFE",0,2025-08-28,1920,0.05,375,PE,NFO-OPT,NFO
34254594,133807,SBILIFE25AUG2000CE,"SBILIFE",0,2025-08-28,2000,0.05,375,CE,NFO-OPT,NFO
34254850,133808,SBILIFE25AUG2000PE,"SBILIFE",0,2025-08-28,2000,0.05,375,PE,NFO-OPT,NFO
34255618,133811,SBILIFE25AUG2080CE,"SBILIFE",0,2025-08-28,2080,0.05,375,CE,NFO-OPT,NFO
34255874,133812,SBILIFE25AUG2080PE,"SBILIFE",0,2025-08-28,2080,0.05,375,PE,NFO-OPT,NFO
32079106,125309,SBIN25JUN790CE,"SBIN",0,2025-06-26,790,0.05,750,CE,NFO-OPT,NFO
32079362,125310,SBIN25JUN790PE,"SBIN",0,2025-06-26,790,0.05,750,PE,NFO-OPT,NFO
34929154,136442,SBIN25JUN800CE,"SBIN",0,2025-06-26,800,0.05,750,CE,NFO-OPT,NFO
34929410,136443,SBIN25JUN800PE,"SBIN",0,2025-06-26,800,0.05,750,PE,NFO-OPT,NFO
34926338,136431,SBIN25JUN780CE,"SBIN",0,2025-06-26,780,0.05,750,CE,NFO-OPT,NFO
34926594,136432,SBIN25JUN780PE,"SBIN",0,2025-06-26,780,0.05,750,PE,NFO-OPT,NFO
32079618,125311,SBIN25JUN810CE,"SBIN",0,2025-06-26,810,0.05,750,CE,NFO-OPT,NFO
32079874,125312,SBIN25JUN810PE,"SBIN",0,2025-06-26,810,0.05,750,PE,NFO-OPT,NFO
32078594,125307,SBIN25JUN770CE,"SBIN",0,2025-06-26,770,0.05,750,CE,NFO-OPT,NFO
32078850,125308,SBIN25JUN770PE,"SBIN",0,2025-06-26,770,0.05,750,PE,NFO-OPT,NFO
34929922,136445,SBIN25JUN820CE,"SBIN",0,2025-06-26,820,0.05,750,CE,NFO-OPT,NFO
34930178,136446,SBIN25JUN820PE,"SBIN",0,2025-06-26,820,0.05,750,PE,NFO-OPT,NFO
34924034,136422,SBIN25JUN760CE,"SBIN",0,2025-06-26,760,0.05,750,CE,NFO-OPT,NFO
34924290,136423,SBIN25JUN760PE,"SBIN",0,2025-06-26,760,0.05,750,PE,NFO-OPT,NFO
32080130,125313,SBIN25JUN830CE,"SBIN",0,2025-06-26,830,0.05,750,CE,NFO-OPT,NFO
32080386,125314,SBIN25JUN830PE,"SBIN",0,2025-06-26,830,0.05,750,PE,NFO-OPT,NFO
32078082,125305,SBIN25JUN750CE,"SBIN",0,2025-06-26,750,0.05,750,CE,NFO-OPT,NFO
32078338,125306,SBIN25JUN750PE,"SBIN",0,2025-06-26,750,0.05,750,PE,NFO-OPT,NFO
34931458,136451,SBIN25JUN840CE,"SBIN",0,2025-06-26,840,0.05,750,CE,NFO-OPT,NFO
34941698,136491,SBIN25JUN840PE,"SBIN",0,2025-06-26,840,0.05,750,PE,NFO-OPT,NFO
34923522,136420,SBIN25JUN740CE,"SBIN",0,2025-06-26,740,0.05,750,CE,NFO-OPT,NFO
34923778,136421,SBIN25JUN740PE,"SBIN",0,2025-06-26,740,0.05,750,PE,NFO-OPT,NFO
32080642,125315,SBIN25JUN850CE,"SBIN",0,2025-06-26,850,0.05,750,CE,NFO-OPT,NFO
32080898,125316,SBIN25JUN850PE,"SBIN",0,2025-06-26,850,0.05,750,PE,NFO-OPT,NFO
32077058,125301,SBIN25JUN730CE,"SBIN",0,2025-06-26,730,0.05,750,CE,NFO-OPT,NFO
32077826,125304,SBIN25JUN730PE,"SBIN",0,2025-06-26,730,0.05,750,PE,NFO-OPT,NFO
34941954,136492,SBIN25JUN860CE,"SBIN",0,2025-06-26,860,0.05,750,CE,NFO-OPT,NFO
34942210,136493,SBIN25JUN860PE,"SBIN",0,2025-06-26,860,0.05,750,PE,NFO-OPT,NFO
34923010,136418,SBIN25JUN720CE,"SBIN",0,2025-06-26,720,0.05,750,CE,NFO-OPT,NFO
34923266,136419,SBIN25JUN720PE,"SBIN",0,2025-06-26,720,0.05,750,PE,NFO-OPT,NFO
32081410,125318,SBIN25JUN870PE,"SBIN",0,2025-06-26,870,0.05,750,PE,NFO-OPT,NFO
34943746,136499,SBIN25JUN920CE,"SBIN",0,2025-06-26,920,0.05,750,CE,NFO-OPT,NFO
34944002,136500,SBIN25JUN920PE,"SBIN",0,2025-06-26,920,0.05,750,PE,NFO-OPT,NFO
34943234,136497,SBIN25JUN900CE,"SBIN",0,2025-06-26,900,0.05,750,CE,NFO-OPT,NFO
34943490,136498,SBIN25JUN900PE,"SBIN",0,2025-06-26,900,0.05,750,PE,NFO-OPT,NFO
32081666,125319,SBIN25JUN890CE,"SBIN",0,2025-06-26,890,0.05,750,CE,NFO-OPT,NFO
32081922,125320,SBIN25JUN890PE,"SBIN",0,2025-06-26,890,0.05,750,PE,NFO-OPT,NFO
34942722,136495,SBIN25JUN880CE,"SBIN",0,2025-06-26,880,0.05,750,CE,NFO-OPT,NFO
34942978,136496,SBIN25JUN880PE,"SBIN",0,2025-06-26,880,0.05,750,PE,NFO-OPT,NFO
32081154,125317,SBIN25JUN870CE,"SBIN",0,2025-06-26,870,0.05,750,CE,NFO-OPT,NFO
32076802,125300,SBIN25JUN710PE,"SBIN",0,2025-06-26,710,0.05,750,PE,NFO-OPT,NFO
34922498,136416,SBIN25JUN700CE,"SBIN",0,2025-06-26,700,0.05,750,CE,NFO-OPT,NFO
34922754,136417,SBIN25JUN700PE,"SBIN",0,2025-06-26,700,0.05,750,PE,NFO-OPT,NFO
34921986,136414,SBIN25JUN680CE,"SBIN",0,2025-06-26,680,0.05,750,CE,NFO-OPT,NFO
34922242,136415,SBIN25JUN680PE,"SBIN",0,2025-06-26,680,0.05,750,PE,NFO-OPT,NFO
34921730,136413,SBIN25JUN660PE,"SBIN",0,2025-06-26,660,0.05,750,PE,NFO-OPT,NFO
32119042,125465,SBIN25JUL800CE,"SBIN",0,2025-07-31,800,0.05,750,CE,NFO-OPT,NFO
32119298,125466,SBIN25JUL800PE,"SBIN",0,2025-07-31,800,0.05,750,PE,NFO-OPT,NFO
34322690,134073,SBIN25JUL790CE,"SBIN",0,2025-07-31,790,0.05,750,CE,NFO-OPT,NFO
34324738,134081,SBIN25JUL790PE,"SBIN",0,2025-07-31,790,0.05,750,PE,NFO-OPT,NFO
34324994,134082,SBIN25JUL810CE,"SBIN",0,2025-07-31,810,0.05,750,CE,NFO-OPT,NFO
34325250,134083,SBIN25JUL810PE,"SBIN",0,2025-07-31,810,0.05,750,PE,NFO-OPT,NFO
32118530,125463,SBIN25JUL780CE,"SBIN",0,2025-07-31,780,0.05,750,CE,NFO-OPT,NFO
32118786,125464,SBIN25JUL780PE,"SBIN",0,2025-07-31,780,0.05,750,PE,NFO-OPT,NFO
32119554,125467,SBIN25JUL820CE,"SBIN",0,2025-07-31,820,0.05,750,CE,NFO-OPT,NFO
32120322,125470,SBIN25JUL820PE,"SBIN",0,2025-07-31,820,0.05,750,PE,NFO-OPT,NFO
34321666,134069,SBIN25JUL770CE,"SBIN",0,2025-07-31,770,0.05,750,CE,NFO-OPT,NFO
34322434,134072,SBIN25JUL770PE,"SBIN",0,2025-07-31,770,0.05,750,PE,NFO-OPT,NFO
34325506,134084,SBIN25JUL830CE,"SBIN",0,2025-07-31,830,0.05,750,CE,NFO-OPT,NFO
34325762,134085,SBIN25JUL830PE,"SBIN",0,2025-07-31,830,0.05,750,PE,NFO-OPT,NFO
32117250,125458,SBIN25JUL760CE,"SBIN",0,2025-07-31,760,0.05,750,CE,NFO-OPT,NFO
32117506,125459,SBIN25JUL760PE,"SBIN",0,2025-07-31,760,0.05,750,PE,NFO-OPT,NFO
32120578,125471,SBIN25JUL840CE,"SBIN",0,2025-07-31,840,0.05,750,CE,NFO-OPT,NFO
32121346,125474,SBIN25JUL840PE,"SBIN",0,2025-07-31,840,0.05,750,PE,NFO-OPT,NFO
34318082,134055,SBIN25JUL750CE,"SBIN",0,2025-07-31,750,0.05,750,CE,NFO-OPT,NFO
34321410,134068,SBIN25JUL750PE,"SBIN",0,2025-07-31,750,0.05,750,PE,NFO-OPT,NFO
34326018,134086,SBIN25JUL850CE,"SBIN",0,2025-07-31,850,0.05,750,CE,NFO-OPT,NFO
34326274,134087,SBIN25JUL850PE,"SBIN",0,2025-07-31,850,0.05,750,PE,NFO-OPT,NFO
32116226,125454,SBIN25JUL740CE,"SBIN",0,2025-07-31,740,0.05,750,CE,NFO-OPT,NFO
32116482,125455,SBIN25JUL740PE,"SBIN",0,2025-07-31,740,0.05,750,PE,NFO-OPT,NFO
32121602,125475,SBIN25JUL860CE,"SBIN",0,2025-07-31,860,0.05,750,CE,NFO-OPT,NFO
32122370,125478,SBIN25JUL860PE,"SBIN",0,2025-07-31,860,0.05,750,PE,NFO-OPT,NFO
34317570,134053,SBIN25JUL730CE,"SBIN",0,2025-07-31,730,0.05,750,CE,NFO-OPT,NFO
34317826,134054,SBIN25JUL730PE,"SBIN",0,2025-07-31,730,0.05,750,PE,NFO-OPT,NFO
34326530,134088,SBIN25JUL870CE,"SBIN",0,2025-07-31,870,0.05,750,CE,NFO-OPT,NFO
34326786,134089,SBIN25JUL870PE,"SBIN",0,2025-07-31,870,0.05,750,PE,NFO-OPT,NFO
32125698,125491,SBIN25JUL880PE,"SBIN",0,2025-07-31,880,0.05,750,PE,NFO-OPT,NFO
32135170,125528,SBIN25JUL920CE,"SBIN",0,2025-07-31,920,0.05,750,CE,NFO-OPT,NFO
32135426,125529,SBIN25JUL920PE,"SBIN",0,2025-07-31,920,0.05,750,PE,NFO-OPT,NFO
32132610,125518,SBIN25JUL900CE,"SBIN",0,2025-07-31,900,0.05,750,CE,NFO-OPT,NFO
32134658,125526,SBIN25JUL900PE,"SBIN",0,2025-07-31,900,0.05,750,PE,NFO-OPT,NFO
34327042,134090,SBIN25JUL890CE,"SBIN",0,2025-07-31,890,0.05,750,CE,NFO-OPT,NFO
34327298,134091,SBIN25JUL890PE,"SBIN",0,2025-07-31,890,0.05,750,PE,NFO-OPT,NFO
32122626,125479,SBIN25JUL880CE,"SBIN",0,2025-07-31,880,0.05,750,CE,NFO-OPT,NFO
32115202,125450,SBIN25JUL720CE,"SBIN",0,2025-07-31,720,0.05,750,CE,NFO-OPT,NFO
